checkpoints/train_final_2023-12-01_04:10:49.900300 rchoice:0 eps:3e-05,65.87187400100038,70.50459078264743,69.48713801415043,70.18851691677737,68.01408129378275,69.29260890495436,71.41367677301422,72.70453946936898,69.4096824062874,70.75869595207061,70.64223987259228,71.97084625626806,73.6030110657968,71.44237662417764,72.46120950225797,73.15269575553363,73.53095474216074,73.01622102625794,70.51323130784523,70.42140324565905,70.71300781104004,69.89854398778921,71.17418335236856,70.53937603515196,71.90410522655891
checkpoints/train_final_2023-12-01_04:10:49.900300 rchoice:0 eps:0.0001,67.5912863867292,74.96552779206492,69.52411928712655,72.27855917406676,72.69068654935754,69.78135837814592,72.8479592838489,71.90417556535678,71.95289555036817,71.12216275694271,71.83494300230619,71.46110661776898,71.71712493565359,71.87287974871671,71.51018336783373,73.64488612987289,73.33298448507352,73.60729114503145,70.80644732265657,72.26150609527797,70.60587918465853,71.5940470544342,70.36988530162071,71.86814636669624,72.56716221100895
checkpoints/train_final_2023-12-01_04:10:49.900300 rchoice:0 eps:0.0003,69.012474357702,67.78910017970885,71.11863815323719,69.6696816045812,68.03019176457923,69.12822056051056,71.46322619077942,70.9775927194779,72.61906681423719,72.32956889269784,73.06302723536153,71.7880550606965,72.24858255165212,74.1459835900106,73.90687318250217,73.97150246016805,73.40889486169291,74.7684329673373,70.56463007444918,72.65105256358294,72.12674516724744,71.82863694623474,71.80391524171415,72.25329899517581,73.88639457393958
checkpoints/train_final_2023-12-01_04:10:49.900300 rchoice:1 eps:3e-05,34.46104951225715,33.57729732770839,35.43204455893712,36.779943504388996,34.45540865207313,36.21366466663912,36.24629083997916,36.54197983321096,38.14498489707965,38.14840920988211,40.449977474787836,40.599614404068376,41.04952883738234,40.39588310692009,40.57508750333897,42.70658531534208,42.88019382512232,41.36380099315091,38.8426605770222,38.82170671519609,38.93071218045199,38.91822845802928,38.67416571781665,39.00699544027085,41.04969581047348
checkpoints/train_final_2023-12-01_04:10:49.900300 rchoice:1 eps:0.0001,32.7314918550871,34.14633178258463,36.288142064840855,35.33187341579509,36.65903795190651,36.747807550013434,37.23066652732299,37.47531490342119,38.50768088680287,38.2591377238664,41.49138936654526,40.42749953155023,40.95594578912722,41.30921953966092,41.02249236111907,42.70350331142505,42.60792294746397,42.067463788154406,38.627367354919876,39.00822675264751,38.81842120129828,39.7513396529925,39.32134219878774,39.010038300869354,41.608095650887215
checkpoints/train_final_2023-12-01_04:10:49.900300 rchoice:1 eps:0.0003,35.56727779856086,38.94576127678815,33.65491122702295,35.7296616402987,37.85393880777418,36.88650842539578,38.28447786903286,37.828446694390514,37.91413850054815,39.13226167894707,41.10648638465183,41.27404374115756,41.77879390889507,41.90293754259712,41.867903102985274,43.583840170445065,43.62198145585411,42.54988317809076,39.830559985668415,39.777649547312016,39.81470018570017,39.818412333106814,39.658657079462785,40.16877907436234,41.805001951361156
checkpoints/train_final_2023-12-01_10:02:33.688414 rchoice:0 eps:3e-05,110.83681905718693,100.6525879070228,101.30319515887734,107.33038538972538,105.22287182089875,102.66061238799358,103.09300008568314,104.2981013048211,104.85004668395804,107.26653983192838,104.37527144470872,103.77045450857224,105.4818083727728,106.2054016959476,106.5220047689678,108.51353080115197,105.03217850100583,105.65176876796112,104.686271490566,106.03981377418181,103.49365943795614,105.19625351292545,104.4888446370063,105.96103480222597,106.38370824421821
checkpoints/train_final_2023-12-01_10:02:33.688414 rchoice:0 eps:0.0001,100.54355713189157,104.45487747621664,103.47555878109691,105.20353473591194,103.09447802043077,101.64397245978031,103.98954976573896,105.9098679014664,106.83759187281412,103.48046886441527,107.96562440988737,106.25344430987093,105.65293260801946,104.83726991223399,107.11028406183614,106.96681694564761,108.72958786704515,107.50703172822448,106.50826176668832,103.48946891079594,106.20801172409718,105.41035155993352,106.09976053948361,106.26090650893602,107.18754608089135
checkpoints/train_final_2023-12-01_10:02:33.688414 rchoice:0 eps:0.0003,102.27349666099255,113.64547351651825,97.86205560742552,103.68798230469433,103.55848670916124,102.7831222964531,107.0970831692801,106.93947970075529,104.04099372715476,104.64730626449432,106.19574802029675,106.34982553613459,105.081465815011,107.14209473337462,106.83031810993488,106.24535480183977,107.31679668785102,107.25744478298424,104.35227449836663,106.43126436854783,108.26331772540632,105.34647304437487,103.53238003972497,107.23509801598821,106.98969307875926
checkpoints/train_final_2023-12-01_10:02:33.688414 rchoice:1 eps:3e-05,49.71708375831383,50.4957860099425,52.69028374858143,50.28442359035205,53.54179471944941,53.05435468957018,52.154702304860216,54.024034594909786,53.473309361680805,53.71790900206202,56.24744304764076,56.612406841908204,56.06063506790542,56.64566998201048,55.665554797952524,57.31750052619164,57.15065392784221,56.09617639713473,54.24123827702094,54.39338840111348,54.26138169877034,53.9990032893315,55.04825754904996,54.284310943087654,56.67077425845058
checkpoints/train_final_2023-12-01_10:02:33.688414 rchoice:1 eps:0.0001,55.37165401906773,49.89321682671363,49.06986505612692,52.47443452834692,52.595348242783416,51.25102400764361,53.720546553373104,54.66397731752808,56.101934937381614,53.827735850312685,56.843127902667675,57.244876658216825,56.30882800632404,56.91043017982742,55.849700142651585,56.951205531205204,57.94770216015273,56.8342237259767,54.339659517623296,54.90927125882694,54.86877487369616,55.95058616821293,56.19019182903731,54.95544413737491,57.231527458138295
checkpoints/train_final_2023-12-01_10:02:33.688414 rchoice:1 eps:0.0003,54.611757836904474,53.80301925498588,55.07881469597229,53.773399449654406,52.2194430557321,52.57607174952012,54.946611857685774,54.914331724744386,54.97542370323574,54.39104712935566,56.498740523332835,57.69277859322802,58.434940911043185,57.31380933914492,57.48364421650422,57.67910906832001,58.60535284563166,57.080888680773164,55.77517840684859,56.20072734748159,56.09764669674014,53.857665579330295,56.06213055591487,55.68460164124349,57.30303334608056
checkpoints/train_final_2023-12-01_16:00:14.106552 rchoice:0 eps:3e-05,70.40607967388804,73.89079243281402,71.52614790646389,66.2123719381387,68.91647410120727,68.64645568317854,70.88568310123365,69.86943828784327,70.05193418718679,72.12721827741838,70.86880962532702,72.84047597152998,72.03826532952294,72.37114640051864,71.06426859599934,72.61718043859415,73.60103039446462,72.68752233784322,72.05212051130376,71.90616204714918,71.54589007039407,71.3022623955292,71.05642918858405,71.94187760617179,72.4243279241259
checkpoints/train_final_2023-12-01_16:00:14.106552 rchoice:0 eps:0.0001,62.37338321340473,66.73802728365804,67.73679460509992,71.39549200803765,70.05215596314467,66.94526432863294,68.84913034411468,71.52838007229678,72.09340402637116,71.17427139088592,72.09843609920958,71.8998267756011,72.68650191225991,72.94384547974897,72.0583739897605,73.28667621610992,73.40971970429453,71.03999632073595,69.92228016274852,70.00573911310364,71.62724905381711,69.68355642808164,72.2161367474896,70.51726152985145,71.65251028376575
checkpoints/train_final_2023-12-01_16:00:14.106552 rchoice:0 eps:0.0003,67.4121880399255,70.70258591283564,69.25263141449085,67.61960119015994,68.21341836409648,66.05447165174239,71.52390680035771,69.40965607693352,71.49976393430573,70.03993828516852,71.84003209105195,72.30374350821128,71.43335106641933,72.75060033702533,71.99714477270392,73.43465817330214,72.33305652320969,71.53510138371749,71.02014292969557,71.4727871168154,72.26213975592795,70.81132953067484,70.9763852635307,72.64866916642494,73.32603437438281
checkpoints/train_final_2023-12-01_16:00:14.106552 rchoice:1 eps:3e-05,33.7125673743174,35.61227843033916,36.310750922145914,34.64151125926208,36.71137029159278,35.91080115108792,36.988343629216345,37.29235216932617,39.30140942483952,37.59913510788588,40.34713826611573,40.3078514878462,40.50893289853873,41.07989066646447,40.987708909214554,43.51339470199562,42.12656824373662,41.79455167799463,38.89711575470716,39.2988861946538,39.134791807604664,38.753061680612,38.64645828181297,39.065694687290026,41.41267206623481
checkpoints/train_final_2023-12-01_16:00:14.106552 rchoice:1 eps:0.0001,32.80554917641305,34.24029523033231,34.33229823078014,35.8084535946082,34.667602897777144,34.58754726158707,36.54904204253244,36.89520219897447,37.660295045263275,38.11505556681056,41.36997430620891,40.386974146658865,41.24497048564159,40.16574986663883,41.31188083946283,42.5633192947121,42.67881165715612,41.12406252768574,39.175979482599445,38.393882005322105,39.35869684763279,39.65163873559266,39.35422797447614,38.92782456303054,40.97655911875158
checkpoints/train_final_2023-12-01_16:00:14.106552 rchoice:1 eps:0.0003,36.60479058548675,34.40052984145762,32.9210446481106,34.92837771450947,34.47754734876657,37.62572118960868,36.561045547773816,36.76936263436525,37.82269830206876,38.69491539589029,41.6999014040613,41.49064526587063,41.33530791856874,41.4424090524705,40.83599286478795,42.57064043588142,42.90881101084056,41.47753484149324,39.86771547056723,39.27785859028718,39.11180779217358,39.57342448747895,38.75735011502062,38.837981803026445,41.2428728929003
checkpoints/train_final_2023-11-30_18:38:13.038836 rchoice:0 eps:3e-05,74.6403993838691,67.95324022548783,64.29055316221516,71.99731099629815,65.59923222925552,68.43263668279032,70.45909832010678,72.44795581671993,71.44202417347869,71.0713031890249,73.14942569094895,70.60696405804441,72.01653821941481,71.84704930597988,71.94217787801065,74.40694213871208,73.34457305035653,73.28228094302617,71.57748837522355,73.09961720206009,71.41866432547648,71.56576580953094,71.66530924924291,72.70853087626564,71.91486933907166
checkpoints/train_final_2023-11-30_18:38:13.038836 rchoice:0 eps:0.0001,67.3107992276169,68.53683403139964,67.99760803730659,67.08110329000748,69.89610934590648,69.91729028585155,69.64526895613592,69.20283306799901,72.22849492722422,71.9223053295283,71.86040056021605,73.8022456355047,72.72989102283029,72.71483800203814,72.89346131037563,73.91898236305447,74.25010163264629,72.04292611632208,71.94789049978061,71.83976321611429,71.82369740393437,71.29554964876486,70.35492070040424,71.67850530842074,72.88694170958885
checkpoints/train_final_2023-11-30_18:38:13.038836 rchoice:0 eps:0.0003,70.9078821591336,67.32112174154322,69.23218367222066,69.58803609415817,70.7718156759299,69.83677466363869,70.19546225335509,69.94177976346027,72.03146735717786,71.83177441805935,72.00084713357064,72.92803124288942,73.53513216586072,72.47145002880174,73.28548320228755,74.41411965326775,76.38307050013296,74.97790839299235,71.61636831427796,72.78700481662533,72.2365169838975,72.13468439556054,72.36415914492306,72.0421114788464,72.42508083871756
checkpoints/train_final_2023-11-30_18:38:13.038836 rchoice:1 eps:3e-05,32.96159062336068,33.213370443098306,37.02342881032893,36.086207746656946,35.433515641555225,36.98000800927999,37.00469866608425,37.41757290616097,37.72882241862169,37.703112689245245,40.49263189707243,40.295475414187905,40.458069920434255,40.84923287905452,39.99080749040884,42.60485082705547,42.89225205604677,41.92067320494817,39.023816389661775,38.67178127093018,38.823575311915825,38.82597289325786,38.61343056030302,38.76177195364002,41.07486154414985
checkpoints/train_final_2023-11-30_18:38:13.038836 rchoice:1 eps:0.0001,38.93487085605886,35.80482670087044,33.3292690167782,35.48099311029813,36.1198239796657,33.92906976044525,37.39244599089675,37.08875574370126,37.7460551197568,38.994894040790086,41.03289434922546,40.03471761431359,41.447146631045925,41.47894661208494,39.76668589697808,43.14020223162998,41.89570167343196,41.58517426486587,39.134146260123934,39.216280632750816,38.693732209244196,38.8061541727988,38.91991768988441,39.118725501656485,41.31274870515048
checkpoints/train_final_2023-11-30_18:38:13.038836 rchoice:1 eps:0.0003,35.25105934057908,34.1128059787821,34.359325561076545,36.74481651468237,35.93489028844213,37.067116633158605,37.58591818360258,38.00866272746989,39.64278794443988,39.25494658896562,41.789728410249445,40.90821805232865,42.18117924537104,41.98603109641248,40.75492892801692,42.90382941743316,43.16562114045041,42.6092147395712,38.81340200805125,39.66317838119186,39.990608546630355,39.618971063906905,39.46047208210384,39.27109417287751,41.90875271356771
checkpoints/train_final_2023-12-01_04:10:49.900300 rchoice:2 eps:3e-05,35.39913714415167,34.70638785778377,33.306493021776376,35.63897216825006,36.99754844718356,34.195912745140795,37.09757439204342,36.749432765163014,39.0189329451747,38.97091720085041,41.12906240234982,40.99006270992831,41.08682585739795,40.697666705859255,40.61005981073317,42.845904980570324,42.992728781316195,42.03546518235636,39.076903484858065,39.17517787328487,39.27559619076903,39.63329012124154,38.806325846003496,38.93695075957774,41.41211676108994
checkpoints/train_final_2023-12-01_10:02:33.688414 rchoice:2 eps:3e-05,53.02557750054265,53.71350736095971,48.38169881391601,54.63857462644228,55.70578070754675,52.45859872463876,55.412422001095486,53.048504939702994,55.236318492693044,55.33946785562752,56.57653548486227,56.47267171475429,55.77490630375609,57.07947323741032,56.41653059785576,57.570563947320096,58.11392002982399,57.140401764600725,54.59436061102205,55.164723027190725,55.63667854931673,55.21512816866069,55.662470832568474,55.011878014562235,56.60674908358408
checkpoints/train_final_2023-12-01_16:00:14.106552 rchoice:2 eps:3e-05,34.74433572078907,35.88956343965316,35.104593072976606,34.28323904842077,36.375489614620854,37.490902204289554,36.73453867432011,36.76454592537071,38.652669571074206,38.73849649337871,41.004598166341445,41.42456673177961,41.017370695781814,41.25027382165415,40.9095111485048,42.24411944006094,42.82055454131258,41.51732793402059,38.73511711929647,39.05440200271249,39.4189997825877,38.9235549202502,38.625013333058696,38.95897387840526,40.455688324017366
checkpoints/train_final_2023-11-30_18:38:13.038836 rchoice:2 eps:3e-05,35.036320031222964,35.22739692409331,35.61264581814548,35.30423009769081,35.00693030660537,35.739735888420405,36.9349075078263,37.440408457887585,38.159633862967986,38.819070756564116,40.60339323466297,40.70189432701172,41.33024323693361,41.58761527156737,40.56743604752314,42.6014337902637,42.55196456310614,41.60171928519366,39.48551366607359,39.0697015466892,38.90131914959886,39.03225371784891,39.1864541741574,39.11096671122864,41.40997119397349
